
 num     #instances         #bytes  class name
1148:             6            144  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
1149:             2            144  io.netty.channel.DefaultChannelHandlerContext
1150:             6            144  io.netty.channel.VoidChannelPromise
1151:             2            144  io.netty.channel.socket.nio.NioServerSocketChannel$NioServerSocketChannelConfig
1152:             6            144  io.netty.handler.timeout.IdleStateEvent
1153:             6            144  io.netty.util.internal.UnsafeAtomicIntegerFieldUpdater
1154:             6            144  java.lang.StringBuilder
1155:             9            144  java.util.concurrent.ConcurrentHashMap$EntrySetView
1156:             6            144  java.util.regex.Pattern$CharPropertyNames$2
1157:             6            144  javax.security.auth.login.AppConfigurationEntry
1158:             6            144  javax.ws.rs.core.Response$Status$Family
1159:             6            144  org.apache.commons.lang3.text.translate.NumericEntityEscaper
1160:             2            144  org.apache.hadoop.metrics2.lib.MutableRate
1161:             3            144  org.apache.spark.network.client.TransportClientFactory
1162:             6            144  org.apache.spark.serializer.JavaSerializerInstance
1163:             6            144  org.eclipse.jetty.http.HttpTokens$EndOfContent
1164:             6            144  org.eclipse.jetty.http.pathmap.PathSpecGroup
1165:             2            144  org.eclipse.jetty.util.resource.JarFileResource
1166:             6            144  org.glassfish.hk2.utilities.cache.Cache
1167:             2            144  org.glassfish.jersey.server.ResourceConfig$ImmutableState
1168:             6            144  org.json4s.ThreadLocal
1169:             6            144  scala.reflect.internal.StdNames$KeywordSetBuilder
1170:             6            144  scala.reflect.internal.Types$ExistentialType
1171:             6            144  scala.reflect.internal.Types$UniqueConstantType
1172:             6            144  sun.misc.PerfCounter
1173:             3            144  sun.nio.cs.StreamEncoder
1174:             6            144  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint$Operator
1175:             1            136  [Ljava.time.temporal.ChronoField;
1176:             1            136  org.apache.spark.scheduler.TaskSchedulerImpl
1177:             1            136  org.jvnet.hk2.internal.ServiceLocatorImpl
1178:             4            128  [Lcom.google.common.collect.MapMakerInternalMap$EntryFactory;
1179:             4            128  [Lcom.google.common.collect.MapMakerInternalMap$Segment;
1180:             6            128  [Ljava.security.CodeSigner;
1181:             4            128  com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig
1182:             2            128  com.fasterxml.jackson.databind.ser.std.MapSerializer
1183:             2            128  com.fasterxml.jackson.module.scala.ser.UnresolvedIterableSerializer
1184:             1            128  com.google.common.cache.LocalCache
1185:             4            128  com.google.common.hash.MessageDigestHashFunction
1186:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping
1187:             2            128  io.netty.channel.ChannelOutboundBuffer
1188:             2            128  io.netty.channel.ChannelOutboundBuffer$Entry
1189:             2            128  java.io.ExpiringCache$1
1190:             4            128  java.lang.UNIXProcess$Platform
1191:             4            128  java.lang.invoke.DirectMethodHandle$Special
1192:             2            128  java.security.SecureRandom
1193:             4            128  java.util.concurrent.SynchronousQueue
1194:             8            128  java.util.regex.Pattern$CharPropertyNames$3
1195:             8            128  javax.ws.rs.core.MultivaluedHashMap
1196:             1            128  jersey.repackaged.com.google.common.cache.LocalCache
1197:             4            128  net.jpountz.util.Native$OS
1198:             4            128  org.apache.hadoop.fs.permission.FsPermission
1199:             2            128  org.apache.hadoop.metrics2.lib.Interns$CacheWith2Keys$1
1200:             4            128  org.apache.kafka.common.record.CompressionType
1201:             4            128  org.apache.log4j.helpers.PatternParser$LiteralPatternConverter
1202:             8            128  org.apache.spark.MapOutputTrackerMaster$MessageLoop
1203:             2            128  org.apache.spark.serializer.KryoSerializer
1204:             1            128  org.apache.spark.storage.BlockManager
1205:             1            128  org.apache.spark.ui.jobs.JobProgressListener
1206:             8            128  org.eclipse.jetty.http.HttpFields
1207:             4            128  org.eclipse.jetty.http.HttpScheme
1208:             4            128  org.eclipse.jetty.server.HttpOutput$1
1209:             4            128  org.eclipse.jetty.util.SharedBlockingCallback
1210:             4            128  org.glassfish.hk2.utilities.cache.LRUHybridCache
1211:             4            128  scala.collection.immutable.Set$Set4
1212:             4            128  scala.reflect.internal.Definitions$DefinitionsClass$VarArityClass
1213:             4            128  scala.reflect.internal.transform.Transforms$Lazy
1214:             4            128  sun.reflect.UnsafeQualifiedObjectFieldAccessorImpl
1215:             5            120  com.codahale.metrics.Histogram
1216:             5            120  com.esotericsoftware.kryo.util.IntArray
1217:             5            120  com.esotericsoftware.kryo.util.MapReferenceResolver
1218:             5            120  com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig
1219:             3            120  com.fasterxml.jackson.databind.type.TypeBindings
1220:             3            120  com.fasterxml.jackson.databind.type.TypeFactory
1221:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState
1222:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State
1223:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State
1224:             5            120  com.twitter.chill.ManifestSerializer
1225:             5            120  com.twitter.chill.ObjectSerializer
1226:             5            120  com.twitter.chill.SingletonSerializer
1227:             5            120  com.twitter.chill.java.ArraysAsListSerializer
1228:             5            120  com.twitter.chill.java.PriorityQueueSerializer
1229:             3            120  io.netty.channel.AbstractChannel$CloseFuture
1230:             3            120  io.netty.channel.DefaultChannelPipeline
1231:             3            120  java.lang.invoke.BoundMethodHandle$Species_LL
1232:             5            120  java.math.MathContext
1233:             5            120  javax.servlet.DispatcherType
1234:             5            120  org.apache.spark.SparkConf$DeprecatedConfig
1235:             3            120  org.apache.spark.internal.config.FallbackConfigEntry
1236:             5            120  org.apache.spark.internal.config.TypedConfigBuilder
1237:             1            120  org.apache.spark.scheduler.DAGScheduler
1238:             1            120  org.apache.spark.sql.catalyst.util.DateTimeUtils$
1239:             1            120  org.apache.spark.ui.SparkUI
1240:             3            120  org.eclipse.jetty.http.HttpGenerator$ResponseInfo
1241:             5            120  org.eclipse.jetty.http.HttpGenerator$State
1242:             5            120  org.eclipse.jetty.io.SelectorManager$State
1243:             5            120  org.eclipse.jetty.io.WriteFlusher$StateType
1244:             5            120  org.eclipse.jetty.server.HttpChannelState$Async
1245:             5            120  org.glassfish.jersey.message.internal.HttpHeaderReader$Event
1246:             1            120  org.glassfish.jersey.server.internal.inject.DelegatedInjectionValueFactoryProvider$4
1247:             3            120  org.json4s.reflect.ConstructorParamDescriptor
1248:             5            120  scala.collection.convert.Wrappers$JConcurrentMapWrapper
1249:             1            120  scala.package$
1250:             1            120  scala.reflect.internal.StdNames$$anon$1
1251:             3            120  scala.reflect.internal.Trees$Apply
1252:             5            120  scala.reflect.runtime.ThreadLocalStorage$MyThreadLocalStorage
1253:             5            120  sun.misc.FloatingDecimal$PreparedASCIIToBinaryBuffer
1254:             5            120  sun.security.jca.ServiceId
1255:             2            112  [Ljava.lang.invoke.MethodType;
1256:             2            112  [Ljava.security.CryptoPrimitive;
1257:             1            112  [Ljava.time.LocalTime;
1258:             1            112  [Lorg.eclipse.jetty.http.HttpParser$State;
1259:             7            112  com.sun.proxy.$Proxy22
1260:             7            112  com.sun.proxy.$Proxy34
1261:             7            112  com.sun.proxy.$Proxy38
